"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"PSCH","271","Resilience","2885","Psychology","33","9","8","3","1","0","0","0","0","0","0","0","0","0","0","3","Kim-Cohen, Julia Yun Soo","57"
"PSCH","352","Cognition and Memory","2885","Psychology","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Palmer, Caroline May","12"
"PT","624","Therapeutic Applications","2827","Physical Therapy","30","29","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Arguelles, Leonard Dion","60"
"PUBH","110","Global Societies","2687","Public Health Undergrad Prog","14","4","2","0","0","0","0","0","6","0","12","0","0","0","0","0","Caldwell, Jennifer","38"
"SPED","573","Special Ed Research","2588","Special Education","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Parker-Katz, Michelle Beth","17"
"STAT","381","Applied Statistical Methods I","2610","Math, Statistics, & Comp Scnc","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","Embers, Dale Gene","20"
"STAT","401","Intro to Probability","2610","Math, Statistics, & Comp Scnc","7","5","4","0","1","0","0","0","0","0","0","0","0","0","0","2","Taylor, Gregory Kyle","19"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","54","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Cooper, James Wesley","55"
"MKTG","360","Introduction to Marketing","2417","Department of Marketing","8","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grubisich, Vernon","15"
"NUPR","541","NP Pract III:Mgt Hlth/Ill Adlt","2462","Biobehavioral Nursing Science","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Stephens, Katie M","16"
"NURS","397","Issues in Nursing Practice","2591","Nursing Administration","21","13","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","39"
"NURS","517","Leadership & Policy","2842","Human Development Nursing Sci","41","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Maeder, Angela Beth","43"
"OT","629","Fieldwork Level I-B","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Lee, Jenica","40"
"PA","582","Srvy Data Collectn Methds","2694","Pub Policy, Mgmt, & Analytics","3","6","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Lavrakas, Paul John","11"
"PELE","607","M3 Neurology Clerkship","2519","Neurology","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","Kattah, Jorge C","13"
"PHYS","132","Physics for Life Sciences II","2354","Physics","8","11","11","0","0","0","0","0","0","0","0","0","0","0","0","1","Espinoza, Randall","31"
"PMPR","619","Advanced Inpatient Medicine","2967","Pharmacy Practice","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","11"
"PSCH","343","Stat Methods in Behav Sci","2885","Psychology","15","9","4","1","6","0","0","0","1","0","0","0","0","0","0","0","Baker, Christopher Albert","36"
"PT","641","Clinical Internship II","2827","Physical Therapy","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","Arguelles, Leonard Dion","58"
"SOC","241","Social Inequalities","2772","Sociology","4","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"SOCW","571","Field Instruction II","2630","Jane Addams Social Work","0","0","0","0","0","0","0","1","0","0","1","0","0","10","0","0","Brown, Pamela Renee","12"
"LAW","405","Topics in Contracts Law","2984","UIC Law","10","8","5","11","0","0","0","0","0","0","0","0","0","0","0","7","Jones, Samuel V","41"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Brown, Jerry Duane","2"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Petrolis, Erin Marie","3"
"LAW","535","Est and Trusts","2984","UIC Law","17","20","5","0","0","0","0","0","3","4","0","0","0","0","0","1","Kordesh, Maureen Straub","50"
"MCS","260","Intro To Computer Science","2610","Math, Statistics, & Comp Scnc","4","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Adrovic, Danko","10"
"MCS","471","Numerical Analysis","2610","Math, Statistics, & Comp Scnc","8","7","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Abramov, Rafail","19"
"MDR","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Thomas, Dorian E","1"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Lloyd, Anna K","37"
"MKTG","560","Marketing Management","2417","Department of Marketing","13","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Karsaklian, Eliane","20"
"NUEL","244","History Prof Nursing in U.S.","2591","Nursing Administration","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Franck, Gwyneth Rhiannon","21"
"NUPR","520","Clinical Synthesis Practi","2842","Human Development Nursing Sci","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Robin A","23"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","42","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hovey, Susan L","50"
"ORTD","620","Orthodontic Clinic II","2978","Orthodontics","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kusnoto, Budi","10"
"OT","650","Fieldwork Level II-A: Part 2","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","Preissner, Katharine Leigh","40"
"PA","521","Strategic Mgmt:Plng & Msrment","2694","Pub Policy, Mgmt, & Analytics","21","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Albrecht, Kate Rose","24"
"PHAR","602","APPE: Community Pharmacy","2712","Pharmacy","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","24"
"PHYS","142","General Physics II","2354","Physics","12","11","12","1","0","0","0","0","0","0","0","0","0","0","0","2","Barkan, Adrian","38"
"RELE","600","Elective Clerkship","2445","Administration & Gen Exp","0","0","0","0","0","0","0","11","0","0","0","0","0","6","0","0","Thomas, Dorian E","17"
"RELE","607","M3 Neurology Clerkship","2532","Med & Medical Specialties","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","Grad Asst","5"
"RUSS","140","The Body in Russian Culture","2382","Pol, Russ & Lith Studies","5","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","Grad Asst","11"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","4","5","2","1","2","0","0","0","0","0","0","0","0","0","0","0","Kursell, Anita","14"
"TADR","460","LSIV Drafting Criminal","2984","UIC Law","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stein, Alexander M","13"
"TADR","471","Extern: Judicial Seminar","2984","UIC Law","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","11"
"IDS","400","Programming for Data Science","2672","Information/Decision Sciences","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"ITAL","280","Italian & Italian Amer Cinema","2606","Hispanic and Italian Studies","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Fabbian, Maria Chiara","12"
"JD","494","Health Care Reform ACA","2984","UIC Law","12","20","0","1","0","0","0","0","1","0","0","0","0","0","0","1","Lapin, Howard Bernard","35"
"LALS","296","LALS Study Abroad","2988","Latin American &Latino Studies","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Cintron, Ralph E","11"
"MATH","165","Calculus for Business","2610","Math, Statistics, & Comp Scnc","12","9","12","1","0","0","0","0","0","0","0","0","0","0","0","2","Ash, William Ray","36"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","10","5","11","5","2","0","0","0","0","0","0","0","0","0","0","6","Nguyen, Phi Khanh","39"
"MATH","417","Complex Analysis","2610","Math, Statistics, & Comp Scnc","5","6","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Whyte, Kevin M.","15"
"MDR","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MHPE","598","Thesis Research","2857","Medical Education","0","0","0","0","0","0","0","4","0","0","1","0","0","6","0","0","Polansky, Maura","11"
"MKTG","469","Global Marketing","2417","Department of Marketing","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Grad Asst","10"
"NURS","212","Hlth Assessment /Communication","2462","Biobehavioral Nursing Science","72","23","3","0","2","0","0","0","0","0","0","0","0","0","0","8","Grad Asst","108"
"NURS","362","Nursing Health Promotion","2591","Nursing Administration","43","24","5","0","4","0","0","0","3","0","0","0","0","0","0","5","Grad Asst","84"
"OSCI","534","Dent & Med Anthropology","2758","Dentistry Administration","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nicholas, Christina Lynne","13"
"PSCH","320","Developmental Psychology","2885","Psychology","18","1","1","0","1","0","0","0","0","0","0","0","0","0","0","2","Baker, Christopher Albert","23"
"PSCH","584","Pract: Clinical Trainees","2885","Psychology","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","Szerszen, Jenna Rowen","36"
"SPED","465","Students High Incidence Disab","2588","Special Education","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hughes, Marie Tejero","19"
"TADR","413","Moot Ct Exec Bd","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hodge, Joanne Simboli","0"
"ME","428","Numerical Methods in ME","2323","Mechanical & Industrial Engr","13","7","5","3","2","0","0","0","1","0","0","0","0","0","0","1","Komperda, Jonathan","32"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","14","6","2","1","1","0","0","0","0","0","0","0","0","0","0","0","Bujas, Dan","24"
"MHPE","503","Curriculum & Evaluation","2857","Medical Education","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Polansky, Maura","14"
"MOVI","280","Italian & Italian Amer Cinema","2606","Hispanic and Italian Studies","6","3","2","0","1","0","0","0","0","0","0","0","0","0","0","3","Mazza, Giordano","15"
"NUPR","420","Clinical Synthesis","2591","Nursing Administration","0","0","0","0","0","0","0","0","2","0","0","0","0","58","0","0","Ricca, Paige Quigley","60"
"NUPR","556","EBP 4","2591","Nursing Administration","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","13"
"NUPR","573","Practicum: Birth & the Newborn","2842","Human Development Nursing Sci","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Pearson, Pamela","13"
"NURS","408","IHC: Adult/Older Adult","2462","Biobehavioral Nursing Science","16","29","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Maffucci, Jennifer Lee","50"
"NURS","517","Leadership & Policy","2842","Human Development Nursing Sci","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","Abboud, Sarah","64"
"POLS","353","Constitutional Law","2734","Political Science","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Lyles, Kevin L","16"
"PSCH","100","Introductory Psychology","2885","Psychology","54","25","9","2","6","0","0","0","0","0","0","0","0","0","0","2","Cervone, Daniel P","98"
"PSCH","210","Theories of Personality","2885","Psychology","40","11","3","0","2","0","0","0","0","0","0","0","0","0","0","0","Silverthorn, Naida","56"
"PSCH","242","Intro to Research in Psch","2885","Psychology","19","6","4","1","0","0","0","0","1","0","0","0","0","0","0","0","Chen, Jing","31"
"PSCH","270","Psychological Disorders","2885","Psychology","41","9","3","0","0","0","0","0","0","0","0","0","0","0","0","3","Meinzer, Michael","56"
"PT","616","Biophysics","2827","Physical Therapy","48","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Keil, Aaron","60"
"PT","640","Clinical Internship I","2827","Physical Therapy","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","1","Arguelles, Leonard Dion","61"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","15","4","2","2","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","24"
"US","202","Social Justice & the City","2727","Urban Planning and Policy","8","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","Farmer-Smith, Keisha J","12"
"MATH","125","Elementary Linear Algebra","2610","Math, Statistics, & Comp Scnc","13","9","11","1","1","0","0","0","0","0","0","0","0","0","0","2","Devi, Shavila","37"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","15","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Devi, Shavila","21"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","28","8","3","1","2","0","0","0","0","0","0","0","0","0","0","2","Taylor, Gregory Kyle","44"
"MATH","220","Differential Equations I","2610","Math, Statistics, & Comp Scnc","19","8","7","0","0","0","0","0","0","0","0","0","0","0","0","1","Protsak, Victor","35"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","19","3","1","1","0","0","0","0","0","0","0","0","0","0","0","4","Vo, Liet Anh","28"
"MBA","590","Chicago Industry Exposure","2785","Business Administration Admini","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ko, Steven S","32"
"MBA","594","Public Health Management","2785","Business Administration Admini","13","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Matzke, Hannah Jo","19"
"MDP","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Thomas, Dorian E","1"
"MGMT","350","External Environment of Bus","2846","Managerial Studies","37","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Antwiler, Brandon","42"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","86","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Antwiler, Brandon","87"
"MKTG","462","Marketing Research","2417","Department of Marketing","14","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"MUS","114","Jazz History","2680","Music","12","11","6","0","0","0","0","0","0","0","0","0","0","0","0","1","Lopatka, Daniel R","30"
"NUPR","595","Clinical Option: Systems","2662","Pop Health Nursing Science","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","14"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","64","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Sarginson, Dawn R","70"
"NURS","541","Nurs Info Systems & Technology","2662","Pop Health Nursing Science","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","74"
"ORTD","595","Seminar in Orthodontics","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","Oubaidin, Maysaa","27"
"PELE","600","Elective Clerkship","2889","Administration & General","0","0","0","0","0","0","0","10","0","0","1","0","0","0","0","0","Grad Asst","11"
"PELE","600","Elective Clerkship","2889","Administration & General","0","0","0","0","0","0","0","11","0","0","2","0","0","0","0","0","Nulty, Christina B","13"
"PHIL","102","Introductory Logic","2637","Philosophy","12","5","5","0","3","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","27"
"POLS","101","Intro to American Government","2734","Political Science","14","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","Watson, John S","18"
"PPOL","100","Indiv Action & Citizenship","2694","Pub Policy, Mgmt, & Analytics","16","7","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Healy, Shawn Paul","27"
"PPOL","196","Policy Analysis and Advocacy","2694","Pub Policy, Mgmt, & Analytics","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Grad Asst","19"
"PSCH","381","Psch of Interviewing","2885","Psychology","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yuodsnukis, Briahna","19"
"PUBH","100","Health and the Public","2687","Public Health Undergrad Prog","14","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Dyer, Sharyn Kaye","19"
"PUBH","120","Study of Disease and Epidemics","2687","Public Health Undergrad Prog","16","7","6","0","0","0","0","0","1","0","0","0","0","0","0","2","Arguelles, Lester","32"
"SOCW","523","Drug& Alcohol Social Work","2630","Jane Addams Social Work","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McKay, Cassandra Lavelle","11"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"EPSY","453","Ed Program & Marketing in ECE","2621","Educational Psychology","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Kull, Kimberly B.","17"
"FIN","330","Quantitative Methods","2691","Finance","7","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Thewissen, James","11"
"HIM","320","Technical Affiliation","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Rhodes, Harry","16"
"HPA","461","Information & Decision Support","2399","Health Policy & Administration","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kelly, Annemarie","28"
"IDS","476","Business Forecasting","2672","Information/Decision Sciences","19","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ozdogru, Unsal","23"
"IPHS","500","Population Health Seminar","2592","School of Public Health","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dworkin, Mark Steven","29"
"IPHS","699","Research PH Sciences-DrPH","2592","School of Public Health","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Welter, Christina Rose","22"
"KN","299","Study Abroad in Kines & Nutr","2960","Kinesiology and Nutrition","29","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Chizewski, Ann Marie","33"
"LAW","407","Academic Skills","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Dominguez, Daissy","3"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Federman, Jonathan Loren","3"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","10","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Takloo-Bighash, Ramin","23"
"MDC","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MGMT","555","Talent Management","2846","Managerial Studies","26","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Martin, Jacob","29"
"MUS","127","Latin American Music","2680","Music","19","5","3","2","3","0","0","0","0","0","0","0","0","0","0","2","Feller Gumucio, Paul","34"
"OT","626","Population Health","2725","Occupational Therapy","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hammel, Joy M","40"
"OT","628","Group Theory and Process","2725","Occupational Therapy","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Jenica","40"
"PA","431","Civic Technology","2694","Pub Policy, Mgmt, & Analytics","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gawel, Jeffrey","14"
"PHAR","604","APPE: Medicine Patient Care","2712","Pharmacy","25","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Allen, Sheila Mary","30"
"PHYS","141","General Physics I","2354","Physics","17","18","14","4","3","0","0","0","0","0","0","0","0","0","0","2","Ugalde, Claudio","58"
"PSCH","262","Behavioral Neuroscience","2885","Psychology","29","9","9","0","1","0","0","0","0","0","0","0","0","0","0","0","Passarotti, Alessandra","48"
"PSCH","270","Psychological Disorders","2885","Psychology","24","5","2","0","2","0","0","0","0","0","0","0","0","0","0","0","Passarotti, Alessandra","33"
"SPED","482","Coll w/Family, Comm, and Prof","2588","Special Education","17","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","19"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","5","8","2","1","1","0","0","0","0","0","0","0","0","0","0","1","Embers, Dale Gene","18"
"STAT","481","Appl Statist Methods II","2610","Math, Statistics, & Comp Scnc","3","6","1","2","2","0","0","0","0","0","0","0","0","0","0","0","Yang, Min","14"
"TADR","473","Extern: Criminal Law Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Dunlap, Charnelle","1"
"SPAN","225","The Art of Flamenco","2606","Hispanic and Italian Studies","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Maldonado, Elizabeth","12"
"SPED","467","Students w/Low Incidence Disab","2588","Special Education","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","Gregori, Emily Victoria","20"
"TADR","470","Extern: Criminal Law Seminar","2984","UIC Law","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ivory, Danita","11"
"TADR","472","Extern: Local Gov & NP Field","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SOHN, SUNGHEE","0"
"UPP","493","Introduction to Grant Writing","2727","Urban Planning and Policy","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","11"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","42","18","1","0","0","0","0","0","0","0","0","0","0","0","0","5","Williams, Quintin Levurn","66"
"IPHS","594","Appreciative Inquiry","2592","School of Public Health","14","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","Flores, Alina Lopez","17"
"JD","519","Homeland Security","2984","UIC Law","12","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Rowden, Marianne","20"
"KN","352","Physiology of Exercise","2960","Kinesiology and Nutrition","8","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Joshua","15"
"LAS","299","LAS Study Abroad","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","Roessler, Brian A","27"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","13","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Kobotis, Evangelos","24"
"MBA","594","Planning & Comms Mgmt Healthca","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","Stancik, Caryn Marie","20"
"MCS","320","Intro to Symbolic Computation","2610","Math, Statistics, & Comp Scnc","4","4","0","0","2","0","0","0","0","0","0","0","0","0","0","3","Verschelde, Jan","13"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","38","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","McEnery, John Joseph","40"
"MKTG","461","Consumer Behavior","2417","Department of Marketing","6","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Moon, Kim","25"
"NUPR","521","Clinical Prac Primry Care I","2662","Pop Health Nursing Science","18","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Chu, Minseung","22"
"NUPR","572","Practicum: Hlth Care of Women","2842","Human Development Nursing Sci","12","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Pearson, Pamela","15"
"NURS","312","Research and Statistics","2591","Nursing Administration","56","15","5","0","1","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","81"
"NURS","414","Intgtd Hlth Care: Mental Hlth","2662","Pop Health Nursing Science","48","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Gramke, Lexxie S","50"
"NURS","540","APN Issues and Policy","2662","Pop Health Nursing Science","43","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Breitmayer, Bonnie J","44"
"OT","654","Management & Prog Development","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","Summers, Jennifer Joanne","40"
"OT","655","Prof Develop & Leadership 5","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Peterson, Elizabeth Walker","40"
"PHAR","601","APPE: Ambulatory Patient Care","2712","Pharmacy","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","26"
"PHIL","116","Biomedical Ethics","2637","Philosophy","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Grad Asst","11"
"PMPR","620","Advanced Specialty Elective","2967","Pharmacy Practice","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","10"
"PSCH","271","Resilience","2885","Psychology","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ochoa-Galindo, Carmen","12"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","14","5","3","1","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","25"
"TADR","469","Extern: Local Gov & NP Sem","2984","UIC Law","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SOHN, SUNGHEE","14"
"TADR","473","Extern: Criminal Law Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ivory, Danita","0"
